113,Nescafe Gold Cappuccino Instant Coffee x8 15.5g Sachets,1.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7857033/image.jpg,coffee,90,223,-1,31
114,Lavazza Qualita Rossa Ground Coffee 2x250g,6.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3019009/image.jpg,coffee,103,176,-1,50
115,Sainsbury's Rich Roast Instant Coffee 200g,2.25,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1399240/image.jpg,coffee,90,178,-1,48
116,"Sainsbury's Fairtrade House Blend Original Coffee, Strength 3 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/396042/image.jpg,coffee,103,196,-1,67
117,Caf�direct Fairtrade Organic Machu Picchu Peru Ground Coffee 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3512876/image.jpg,coffee,102,216,-1,32
118,Nescaf� Gold Origins Alta Rica Instant Coffee 95g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2139432/image.jpg,coffee,90,215,-1,30
119,Douwe Egberts Pure Gold Instant Coffee 190g,6.4,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7547432/image.jpg,coffee,90,175,-1,40
120,Sainsbury's Gold Roast Instant Coffee 500g,7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1398458/image.jpg,coffee,90,178,-1,64
121,Coffee Mate Coffee Whitener 500g,2.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6029828/image.jpg,coffee,101,193,-1,67
122,Kenco Millicano Americano Instant Coffee 100g,5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7479331/image.jpg,coffee,90,210,-1,28
123,Starbucks Latte Iced Coffee Drink 220ml,1.75,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7260789/image.jpg,coffee,96,226,-1,45
124,Sainsbury's Gold Roast Decaffeinated Instant Coffee Granules 200g,3.6,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1398427/image.jpg,coffee,90,168,-1,64
125,Kenco Smooth Instant Coffee Refill 150g,3.65,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7154539/image.jpg,coffee,88,174,-1,68
126,Kenco Decaff Instant Coffee Refill 150g,3.65,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7276604/image.jpg,coffee,88,185,-1,68
127,Nescaf� Gold Cappuccino Unsweetened Instant Coffee Sachets x8,1.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7857039/image.jpg,coffee,90,223,-1,37
128,Kenco Latte Instant Coffee x8 Sachets,1.6,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6850230/image.jpg,coffee,88,226,-1,68
129,Kenco Rich Instant Coffee Refill 150g,3.65,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7154543/image.jpg,coffee,90,177,-1,68
130,Nescafe Gold Vanilla Latte Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6592903/image.jpg,coffee,90,224,-1,49
131,Nescafe Gold Double Choc Mocha Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6262727/image.jpg,coffee,90,227,-1,29
132,Nescaf� Original Instant Coffee 200g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3787397/image.jpg,coffee,90,167,-1,39
133,Nescaf� Gold Blend Espresso Instant Coffee 95g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3443927/image.jpg,coffee,90,196,-1,34
134,Nescafe Azera Americano Intense Instant Coffee 90g,3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7620350/image.jpg,coffee,90,199,-1,35
135,Taylors of Harrogate Decaffe Ground Coffee 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2491318/image.jpg,coffee,103,170,-1,72
136,Nescafe Gold Cappuccino Decaf Unsweetened Instant Coffee Sachets 8x15g,1.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7857048/image.jpg,coffee,90,223,-1,37
137,"Nescafe Dolce Gusto Cappuccino Coffee x16 Pods, 8 Drinks",4,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6471032/image.jpg,coffee,90,223,-1,84
138,Nescaf� Azera Americano Decaff Instant Coffee 90g,3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7852029/image.jpg,coffee,90,199,-1,35
139,"Sainsbury's Fairtrade Colombian Beans, Taste the Difference, Strength 3 227g",3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7079458/image.jpg,coffee,87,216,-1,78
140,Nescafe Gold Caramel Latte Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6592879/image.jpg,coffee,90,222,-1,53
141,Tassimo Kenco Americano Smooth Coffee Pods x16,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6537837/image.jpg,coffee,98,181,-1,35
142,"Sainsbury's Fairtrade Colombian Decaff Coffee, Taste the Difference, Strength 3 227g",3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7077576/image.jpg,coffee,103,216,-1,82
143,Emmi Caffe Latte Cappuccino Iced Coffee 230ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6465226/image.jpg,coffee,97,223,-1,31
144,Kenco Cappuccino Instant Coffee x8 Sachets,1.6,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6850238/image.jpg,coffee,88,229,-1,31
145,"Sainsbury's Fairtrade Decaff House Blend Coffee, Strength 3 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7634361/image.jpg,coffee,103,216,-1,72
146,Sainsbury's Fairtrade Premium Blend One Cup Coffee Filters x10 75g,2.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/396332/image.jpg,coffee,102,224,-1,32
147,Taylors of Harrogate Rich Italian Coffee Beans 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7491047/image.jpg,coffee,103,177,-1,36
148,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1298512/image.jpg,coffee,103,216,-1,75
149,"Nescaf� Dolce Gusto Latte Macchiato Coffee x16 Pods, 8 Drinks",4,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6471053/image.jpg,coffee,90,227,-1,84
150,Rombouts Coffee Filter Papers 4 Cups x40,1.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7635817/image.jpg,coffee,101,181,-1,56
